DESCRIÇÃO,UNIDADE,UF,Preço.Entregue,Preço.Final,REF,PEI,Região
Imediato,mês,AP,7690.4,7690.4,202207,MDO,Norte
Imediato,mês,BA,7690.4,7690.4,202207,MDO,Nordestes
Imediato,mês,CE,7690.4,7690.4,202207,MDO,Nordestes
Imediato,mês,DF,7690.4,7690.4,202207,MDO,Centro-Oeste
Imediato,mês,ES,7690.4,7690.4,202207,MDO,Sudeste
Imediato,mês,GO,7690.4,7690.4,202207,MDO,Centro-Oeste
Imediato,mês,MA,7690.4,7690.4,202207,MDO,Nordestes
Imediato,mês,MG,7690.4,7690.4,202207,MDO,Sudeste
Imediato,mês,MS,7690.4,7690.4,202207,MDO,Centro-Oeste
Imediato,mês,MT,7690.4,7690.4,202207,MDO,Centro-Oeste
Imediato,mês,PA,7690.4,7690.4,202207,MDO,Norte
Imediato,mês,PB,7690.4,7690.4,202207,MDO,Nordestes
Imediato,mês,PE,7690.4,7690.4,202207,MDO,Nordestes
Imediato,mês,PI,7690.4,7690.4,202207,MDO,Nordestes
Imediato,mês,PR,7690.4,7690.4,202207,MDO,Sul
Imediato,mês,RJ,7690.4,7690.4,202207,MDO,Sudeste
Imediato,mês,RN,7690.4,7690.4,202207,MDO,Nordestes
Imediato,mês,RO,7690.4,7690.4,202207,MDO,Norte
Imediato,mês,RR,7690.4,7690.4,202207,MDO,Norte
Imediato,mês,RS,7690.4,7690.4,202207,MDO,Sul
Imediato,mês,SC,7690.4,7690.4,202207,MDO,Sul
Imediato,mês,SE,7690.4,7690.4,202207,MDO,Nordestes
Imediato,mês,SP,7690.4,7690.4,202207,MDO,Sudeste
Imediato,mês,TO,7690.4,7690.4,202207,MDO,Norte
Encarregado de turma,mês,RN,2075.558,2075.558,202207,MDO,Nordestes
Apontador,mês,SE,1633.6215,1633.6215,202207,MDO,Nordestes
Ajudante,h,DF,6.63,6.63,202207,MDO,Centro-Oeste
Pré-marcador,h,DF,6.63,6.63,202207,MDO,Centro-Oeste
Selecionador de material pétreo,h,DF,6.63,6.63,202207,MDO,Centro-Oeste
Frentista de túnel,h,DF,6.63,6.63,202207,MDO,Centro-Oeste
Frentista de túnel com periculosidade,h,DF,6.63,6.63,202207,MDO,Centro-Oeste
Perfurador de tubulão a ar comprimido com insalubridade,h,DF,6.63,6.63,202207,MDO,Centro-Oeste
Perfurador de tubulão,h,DF,6.63,6.63,202207,MDO,Centro-Oeste
Eletricista,h,AP,9.3269,9.3269,202207,MDO,Norte
Eletricista com periculosidade,h,AP,9.3269,9.3269,202207,MDO,Norte
Eletricista - mensalista,mês,AP,2051.9116,2051.9116,202207,MDO,Norte
Capitão fluvial com periculosidade,h,AC,24.0912,24.0912,202207,MDO,Norte
Capitão fluvial com periculosidade,h,AL,24.0912,24.0912,202207,MDO,Nordestes
Capitão fluvial com periculosidade,h,AM,24.0912,24.0912,202207,MDO,Norte
Capitão fluvial com periculosidade,h,AP,24.0912,24.0912,202207,MDO,Norte
Capitão fluvial com periculosidade,h,BA,24.0912,24.0912,202207,MDO,Nordestes
Capitão fluvial com periculosidade,h,CE,24.0912,24.0912,202207,MDO,Nordestes
Capitão fluvial com periculosidade,h,DF,24.0912,24.0912,202207,MDO,Centro-Oeste
Capitão fluvial com periculosidade,h,ES,24.0912,24.0912,202207,MDO,Sudeste
Capitão fluvial com periculosidade,h,GO,24.0912,24.0912,202207,MDO,Centro-Oeste
Capitão fluvial com periculosidade,h,MA,24.0912,24.0912,202207,MDO,Nordestes
Capitão fluvial com periculosidade,h,MG,24.0912,24.0912,202207,MDO,Sudeste
Capitão fluvial com periculosidade,h,MS,24.0912,24.0912,202207,MDO,Centro-Oeste
Capitão fluvial com periculosidade,h,MT,24.0912,24.0912,202207,MDO,Centro-Oeste
Capitão fluvial com periculosidade,h,PA,24.0912,24.0912,202207,MDO,Norte
Capitão fluvial com periculosidade,h,PB,24.0912,24.0912,202207,MDO,Nordestes
Capitão fluvial com periculosidade,h,PE,24.0912,24.0912,202207,MDO,Nordestes
Capitão fluvial com periculosidade,h,PI,24.0912,24.0912,202207,MDO,Nordestes
Capitão fluvial com periculosidade,h,PR,24.0912,24.0912,202207,MDO,Sul
Capitão fluvial com periculosidade,h,RJ,24.0912,24.0912,202207,MDO,Sudeste
Capitão fluvial com periculosidade,h,RN,24.0912,24.0912,202207,MDO,Nordestes
Capitão fluvial com periculosidade,h,RO,24.0912,24.0912,202207,MDO,Norte
Capitão fluvial com periculosidade,h,RR,24.0912,24.0912,202207,MDO,Norte
Capitão fluvial com periculosidade,h,RS,24.0912,24.0912,202207,MDO,Sul
Capitão fluvial com periculosidade,h,SC,24.0912,24.0912,202207,MDO,Sul
Capitão fluvial com periculosidade,h,SE,24.0912,24.0912,202207,MDO,Nordestes
Capitão fluvial com periculosidade,h,SP,24.0912,24.0912,202207,MDO,Sudeste
Capitão fluvial com periculosidade,h,TO,24.0912,24.0912,202207,MDO,Norte
Mestre fluvial com periculosidade,h,AC,24.0912,24.0912,202207,MDO,Norte
Mestre fluvial com periculosidade,h,AL,24.0912,24.0912,202207,MDO,Nordestes
Mestre fluvial com periculosidade,h,AM,24.0912,24.0912,202207,MDO,Norte
Mestre fluvial com periculosidade,h,AP,24.0912,24.0912,202207,MDO,Norte
Mestre fluvial com periculosidade,h,BA,24.0912,24.0912,202207,MDO,Nordestes
Mestre fluvial com periculosidade,h,CE,24.0912,24.0912,202207,MDO,Nordestes
Mestre fluvial com periculosidade,h,DF,24.0912,24.0912,202207,MDO,Centro-Oeste
Mestre fluvial com periculosidade,h,ES,24.0912,24.0912,202207,MDO,Sudeste
Mestre fluvial com periculosidade,h,GO,24.0912,24.0912,202207,MDO,Centro-Oeste
Mestre fluvial com periculosidade,h,MA,24.0912,24.0912,202207,MDO,Nordestes
Mestre fluvial com periculosidade,h,MG,24.0912,24.0912,202207,MDO,Sudeste
Mestre fluvial com periculosidade,h,MS,24.0912,24.0912,202207,MDO,Centro-Oeste
Mestre fluvial com periculosidade,h,MT,24.0912,24.0912,202207,MDO,Centro-Oeste
Mestre fluvial com periculosidade,h,PA,24.0912,24.0912,202207,MDO,Norte
Mestre fluvial com periculosidade,h,PB,24.0912,24.0912,202207,MDO,Nordestes
Mestre fluvial com periculosidade,h,PE,24.0912,24.0912,202207,MDO,Nordestes
Mestre fluvial com periculosidade,h,PI,24.0912,24.0912,202207,MDO,Nordestes
Mestre fluvial com periculosidade,h,PR,24.0912,24.0912,202207,MDO,Sul
Mestre fluvial com periculosidade,h,RJ,24.0912,24.0912,202207,MDO,Sudeste
Mestre fluvial com periculosidade,h,RN,24.0912,24.0912,202207,MDO,Nordestes
Mestre fluvial com periculosidade,h,RO,24.0912,24.0912,202207,MDO,Norte
Mestre fluvial com periculosidade,h,RR,24.0912,24.0912,202207,MDO,Norte
Mestre fluvial com periculosidade,h,RS,24.0912,24.0912,202207,MDO,Sul
Mestre fluvial com periculosidade,h,SC,24.0912,24.0912,202207,MDO,Sul
Mestre fluvial com periculosidade,h,SE,24.0912,24.0912,202207,MDO,Nordestes
Mestre fluvial com periculosidade,h,SP,24.0912,24.0912,202207,MDO,Sudeste
Mestre fluvial com periculosidade,h,TO,24.0912,24.0912,202207,MDO,Norte
Capitão fluvial,mês,AC,5300.0614,5300.0614,202207,MDO,Norte
Capitão fluvial,mês,AL,5300.0614,5300.0614,202207,MDO,Nordestes
Capitão fluvial,mês,AM,5300.0614,5300.0614,202207,MDO,Norte
Capitão fluvial,mês,AP,5300.0614,5300.0614,202207,MDO,Norte
Capitão fluvial,mês,BA,5300.0614,5300.0614,202207,MDO,Nordestes
Capitão fluvial,mês,CE,5300.0614,5300.0614,202207,MDO,Nordestes
Capitão fluvial,mês,DF,5300.0614,5300.0614,202207,MDO,Centro-Oeste
Capitão fluvial,mês,ES,5300.0614,5300.0614,202207,MDO,Sudeste
Capitão fluvial,mês,GO,5300.0614,5300.0614,202207,MDO,Centro-Oeste
Capitão fluvial,mês,MA,5300.0614,5300.0614,202207,MDO,Nordestes
Capitão fluvial,mês,MG,5300.0614,5300.0614,202207,MDO,Sudeste
Capitão fluvial,mês,MS,5300.0614,5300.0614,202207,MDO,Centro-Oeste
Capitão fluvial,mês,MT,5300.0614,5300.0614,202207,MDO,Centro-Oeste
Capitão fluvial,mês,PA,5300.0614,5300.0614,202207,MDO,Norte
Capitão fluvial,mês,PB,5300.0614,5300.0614,202207,MDO,Nordestes
Capitão fluvial,mês,PE,5300.0614,5300.0614,202207,MDO,Nordestes
Capitão fluvial,mês,PI,5300.0614,5300.0614,202207,MDO,Nordestes
Capitão fluvial,mês,PR,5300.0614,5300.0614,202207,MDO,Sul
Capitão fluvial,mês,RJ,5300.0614,5300.0614,202207,MDO,Sudeste
Capitão fluvial,mês,RN,5300.0614,5300.0614,202207,MDO,Nordestes
Capitão fluvial,mês,RO,5300.0614,5300.0614,202207,MDO,Norte
Capitão fluvial,mês,RR,5300.0614,5300.0614,202207,MDO,Norte
Capitão fluvial,mês,RS,5300.0614,5300.0614,202207,MDO,Sul
Capitão fluvial,mês,SC,5300.0614,5300.0614,202207,MDO,Sul
Capitão fluvial,mês,SE,5300.0614,5300.0614,202207,MDO,Nordestes
Capitão fluvial,mês,SP,5300.0614,5300.0614,202207,MDO,Sudeste
Capitão fluvial,mês,TO,5300.0614,5300.0614,202207,MDO,Norte
Mestre fluvial,mês,AC,5300.0614,5300.0614,202207,MDO,Norte
Mestre fluvial,mês,AL,5300.0614,5300.0614,202207,MDO,Nordestes
Mestre fluvial,mês,AM,5300.0614,5300.0614,202207,MDO,Norte
Mestre fluvial,mês,AP,5300.0614,5300.0614,202207,MDO,Norte
Mestre fluvial,mês,BA,5300.0614,5300.0614,202207,MDO,Nordestes
Mestre fluvial,mês,CE,5300.0614,5300.0614,202207,MDO,Nordestes
Mestre fluvial,mês,DF,5300.0614,5300.0614,202207,MDO,Centro-Oeste
Mestre fluvial,mês,ES,5300.0614,5300.0614,202207,MDO,Sudeste
Mestre fluvial,mês,GO,5300.0614,5300.0614,202207,MDO,Centro-Oeste
Mestre fluvial,mês,MA,5300.0614,5300.0614,202207,MDO,Nordestes
Mestre fluvial,mês,MG,5300.0614,5300.0614,202207,MDO,Sudeste
Mestre fluvial,mês,MS,5300.0614,5300.0614,202207,MDO,Centro-Oeste
Mestre fluvial,mês,MT,5300.0614,5300.0614,202207,MDO,Centro-Oeste
Mestre fluvial,mês,PA,5300.0614,5300.0614,202207,MDO,Norte
Mestre fluvial,mês,PB,5300.0614,5300.0614,202207,MDO,Nordestes
Mestre fluvial,mês,PE,5300.0614,5300.0614,202207,MDO,Nordestes
Mestre fluvial,mês,PI,5300.0614,5300.0614,202207,MDO,Nordestes
Mestre fluvial,mês,PR,5300.0614,5300.0614,202207,MDO,Sul
Mestre fluvial,mês,RJ,5300.0614,5300.0614,202207,MDO,Sudeste
Mestre fluvial,mês,RN,5300.0614,5300.0614,202207,MDO,Nordestes
Mestre fluvial,mês,RO,5300.0614,5300.0614,202207,MDO,Norte
Mestre fluvial,mês,RR,5300.0614,5300.0614,202207,MDO,Norte
Mestre fluvial,mês,RS,5300.0614,5300.0614,202207,MDO,Sul
Mestre fluvial,mês,SC,5300.0614,5300.0614,202207,MDO,Sul
Mestre fluvial,mês,SE,5300.0614,5300.0614,202207,MDO,Nordestes
Mestre fluvial,mês,SP,5300.0614,5300.0614,202207,MDO,Sudeste
Mestre fluvial,mês,TO,5300.0614,5300.0614,202207,MDO,Norte
Médico do trabalho,mês,AC,9676.4084,9676.4084,202207,MDO,Norte
Médico do trabalho,mês,AL,9676.4084,9676.4084,202207,MDO,Nordestes
Médico do trabalho,mês,AM,9676.4084,9676.4084,202207,MDO,Norte
Médico do trabalho,mês,AP,9676.4084,9676.4084,202207,MDO,Norte
Médico do trabalho,mês,BA,9676.4084,9676.4084,202207,MDO,Nordestes
Médico do trabalho,mês,CE,9676.4084,9676.4084,202207,MDO,Nordestes
Médico do trabalho,mês,DF,9676.4084,9676.4084,202207,MDO,Centro-Oeste
Médico do trabalho,mês,ES,9676.4084,9676.4084,202207,MDO,Sudeste
Médico do trabalho,mês,GO,9676.4084,9676.4084,202207,MDO,Centro-Oeste
Médico do trabalho,mês,MA,9676.4084,9676.4084,202207,MDO,Nordestes
Médico do trabalho,mês,MG,9676.4084,9676.4084,202207,MDO,Sudeste
Médico do trabalho,mês,MS,9676.4084,9676.4084,202207,MDO,Centro-Oeste
Médico do trabalho,mês,MT,9676.4084,9676.4084,202207,MDO,Centro-Oeste
Médico do trabalho,mês,PA,9676.4084,9676.4084,202207,MDO,Norte
Médico do trabalho,mês,PB,9676.4084,9676.4084,202207,MDO,Nordestes
Médico do trabalho,mês,PE,9676.4084,9676.4084,202207,MDO,Nordestes
Médico do trabalho,mês,PI,9676.4084,9676.4084,202207,MDO,Nordestes
Médico do trabalho,mês,PR,9676.4084,9676.4084,202207,MDO,Sul
Médico do trabalho,mês,RJ,9676.4084,9676.4084,202207,MDO,Sudeste
Médico do trabalho,mês,RN,9676.4084,9676.4084,202207,MDO,Nordestes
Médico do trabalho,mês,RO,9676.4084,9676.4084,202207,MDO,Norte
Médico do trabalho,mês,RR,9676.4084,9676.4084,202207,MDO,Norte
Médico do trabalho,mês,RS,9676.4084,9676.4084,202207,MDO,Sul
Médico do trabalho,mês,SC,9676.4084,9676.4084,202207,MDO,Sul
Médico do trabalho,mês,SE,9676.4084,9676.4084,202207,MDO,Nordestes
Médico do trabalho,mês,SP,9676.4084,9676.4084,202207,MDO,Sudeste
Médico do trabalho,mês,TO,9676.4084,9676.4084,202207,MDO,Norte
Médico de câmara hiperbárica,mês,AC,9676.4084,9676.4084,202207,MDO,Norte
Médico de câmara hiperbárica,mês,AL,9676.4084,9676.4084,202207,MDO,Nordestes
Médico de câmara hiperbárica,mês,AM,9676.4084,9676.4084,202207,MDO,Norte
Médico de câmara hiperbárica,mês,AP,9676.4084,9676.4084,202207,MDO,Norte
Médico de câmara hiperbárica,mês,BA,9676.4084,9676.4084,202207,MDO,Nordestes
Médico de câmara hiperbárica,mês,CE,9676.4084,9676.4084,202207,MDO,Nordestes
Médico de câmara hiperbárica,mês,DF,9676.4084,9676.4084,202207,MDO,Centro-Oeste
Médico de câmara hiperbárica,mês,ES,9676.4084,9676.4084,202207,MDO,Sudeste
Médico de câmara hiperbárica,mês,GO,9676.4084,9676.4084,202207,MDO,Centro-Oeste
Médico de câmara hiperbárica,mês,MA,9676.4084,9676.4084,202207,MDO,Nordestes
Médico de câmara hiperbárica,mês,MG,9676.4084,9676.4084,202207,MDO,Sudeste
Médico de câmara hiperbárica,mês,MS,9676.4084,9676.4084,202207,MDO,Centro-Oeste
Médico de câmara hiperbárica,mês,MT,9676.4084,9676.4084,202207,MDO,Centro-Oeste
Médico de câmara hiperbárica,mês,PA,9676.4084,9676.4084,202207,MDO,Norte
Médico de câmara hiperbárica,mês,PB,9676.4084,9676.4084,202207,MDO,Nordestes
Médico de câmara hiperbárica,mês,PE,9676.4084,9676.4084,202207,MDO,Nordestes
Médico de câmara hiperbárica,mês,PI,9676.4084,9676.4084,202207,MDO,Nordestes
Médico de câmara hiperbárica,mês,PR,9676.4084,9676.4084,202207,MDO,Sul
Médico de câmara hiperbárica,mês,RJ,9676.4084,9676.4084,202207,MDO,Sudeste
Médico de câmara hiperbárica,mês,RN,9676.4084,9676.4084,202207,MDO,Nordestes
Médico de câmara hiperbárica,mês,RO,9676.4084,9676.4084,202207,MDO,Norte
Médico de câmara hiperbárica,mês,RR,9676.4084,9676.4084,202207,MDO,Norte
Médico de câmara hiperbárica,mês,RS,9676.4084,9676.4084,202207,MDO,Sul
Médico de câmara hiperbárica,mês,SC,9676.4084,9676.4084,202207,MDO,Sul
Médico de câmara hiperbárica,mês,SE,9676.4084,9676.4084,202207,MDO,Nordestes
Médico de câmara hiperbárica,mês,SP,9676.4084,9676.4084,202207,MDO,Sudeste
Médico de câmara hiperbárica,mês,TO,9676.4084,9676.4084,202207,MDO,Norte
Faxineiro,mês,DF,1350.8,1350.8,202207,MDO,Centro-Oeste
Faxineiro,mês,GO,1350.8,1350.8,202207,MDO,Centro-Oeste
Faxineiro,mês,MS,1350.8,1350.8,202207,MDO,Centro-Oeste
Faxineiro,mês,MT,1350.8,1350.8,202207,MDO,Centro-Oeste
Eletricista,h,BA,10.25,10.25,202207,MDO,Nordestes
Eletricista com periculosidade,h,BA,10.25,10.25,202207,MDO,Nordestes
Eletricista - mensalista,mês,BA,2255.0,2255.0,202207,MDO,Nordestes
Eletricista,h,RN,9.6005,9.6005,202207,MDO,Nordestes
Eletricista com periculosidade,h,RN,9.6005,9.6005,202207,MDO,Nordestes
Eletricista - mensalista,mês,RN,2112.1009,2112.1009,202207,MDO,Nordestes
Almoxarife,mês,AL,2499.2,2499.2,202207,MDO,Nordestes
Almoxarife,mês,BA,2499.2,2499.2,202207,MDO,Nordestes
Almoxarife,mês,CE,2499.2,2499.2,202207,MDO,Nordestes
Almoxarife,mês,MA,2499.2,2499.2,202207,MDO,Nordestes
Almoxarife,mês,PB,2499.2,2499.2,202207,MDO,Nordestes
Almoxarife,mês,PE,2499.2,2499.2,202207,MDO,Nordestes
Almoxarife,mês,PI,2499.2,2499.2,202207,MDO,Nordestes
Almoxarife,mês,RN,2499.2,2499.2,202207,MDO,Nordestes
Almoxarife,mês,SE,2499.2,2499.2,202207,MDO,Nordestes
Maquinista,h,MG,11.1313,11.1313,202207,MDO,Sudeste
Maquinista,h,MT,11.1313,11.1313,202207,MDO,Centro-Oeste
Maquinista,h,PA,11.1313,11.1313,202207,MDO,Norte
Maquinista,h,SP,11.1313,11.1313,202207,MDO,Sudeste
Motorista de veículo especial,h,GO,10.8,10.8,202207,MDO,Centro-Oeste
Motorista de veículo especial com periculosidade,h,GO,10.8,10.8,202207,MDO,Centro-Oeste
Maquinista,h,RJ,11.1733,11.1733,202207,MDO,Sudeste
Apontador,mês,TO,1621.4033,1621.4033,202207,MDO,Norte
Encarregado especializado,mês,AL,3294.7466,3294.7466,202207,MDO,Nordestes
Encarregado de obras de artes especiais,mês,AL,3294.7466,3294.7466,202207,MDO,Nordestes
Encarregado de terraplenagem,mês,AL,3294.7466,3294.7466,202207,MDO,Nordestes
Encarregado de pavimentação,mês,AL,3294.7466,3294.7466,202207,MDO,Nordestes
Encarregado de superestrutura ferroviária,mês,AL,3294.7466,3294.7466,202207,MDO,Nordestes
Encarregado de conservação rodoviária,mês,AL,3294.7466,3294.7466,202207,MDO,Nordestes
Maquinista,h,AL,11.2128,11.2128,202207,MDO,Nordestes
Maquinista,h,AM,11.2128,11.2128,202207,MDO,Norte
Maquinista,h,AP,11.2128,11.2128,202207,MDO,Norte
Maquinista,h,MS,11.2128,11.2128,202207,MDO,Centro-Oeste
Maquinista,h,PB,11.2128,11.2128,202207,MDO,Nordestes
Maquinista,h,PR,11.2128,11.2128,202207,MDO,Sul
Maquinista,h,TO,11.2128,11.2128,202207,MDO,Norte
Maquinista,h,DF,11.222,11.222,202207,MDO,Centro-Oeste
Maquinista,h,ES,11.222,11.222,202207,MDO,Sudeste
Maquinista,h,RN,11.2222,11.2222,202207,MDO,Nordestes
Maquinista,h,RO,11.2222,11.2222,202207,MDO,Norte
Maquinista,h,RR,11.2222,11.2222,202207,MDO,Norte
Maquinista,h,RS,11.2222,11.2222,202207,MDO,Sul
Maquinista,h,SC,11.2222,11.2222,202207,MDO,Sul
Maquinista,h,SE,11.2222,11.2222,202207,MDO,Nordestes
Encarregado de turma,mês,AP,2104.9632,2104.9632,202207,MDO,Norte
Maquinista,h,PI,11.1832,11.1832,202207,MDO,Nordestes
Apontador,mês,MG,1668.3286,1668.3286,202207,MDO,Sudeste
Maquinista,h,AC,11.2299,11.2299,202207,MDO,Norte
Eletricista - mensalista,mês,PA,2163.4434,2163.4434,202207,MDO,Norte
Eletricista,h,PA,9.8343,9.8343,202207,MDO,Norte
Eletricista com periculosidade,h,PA,9.8343,9.8343,202207,MDO,Norte
Maquinista,h,CE,11.2448,11.2448,202207,MDO,Nordestes
Almoxarife,mês,DF,1947.0,1947.0,202207,MDO,Centro-Oeste
Almoxarife,mês,GO,1947.0,1947.0,202207,MDO,Centro-Oeste
Almoxarife,mês,MS,1947.0,1947.0,202207,MDO,Centro-Oeste
Almoxarife,mês,MT,1947.0,1947.0,202207,MDO,Centro-Oeste
Apontador,mês,RR,1578.5614,1578.5614,202207,MDO,Norte
Chefe setor de finanças,mês,DF,8108.3141,8108.3141,202207,MDO,Centro-Oeste
Chefe setor de finanças,mês,GO,8108.3141,8108.3141,202207,MDO,Centro-Oeste
Chefe setor de finanças,mês,MS,8108.3141,8108.3141,202207,MDO,Centro-Oeste
Chefe setor de finanças,mês,MT,8108.3141,8108.3141,202207,MDO,Centro-Oeste
Eletricista,h,MG,9.1982,9.1982,202207,MDO,Sudeste
Eletricista com periculosidade,h,MG,9.1982,9.1982,202207,MDO,Sudeste
Eletricista - mensalista,mês,MG,2023.5951,2023.5951,202207,MDO,Sudeste
Encarregado de turma,mês,MG,2485.7604,2485.7604,202207,MDO,Sudeste
Oficial de náutica,mês,AC,2128.1654,2128.1654,202207,MDO,Norte
Oficial de náutica,mês,AL,2128.1654,2128.1654,202207,MDO,Nordestes
Oficial de náutica,mês,AM,2128.1654,2128.1654,202207,MDO,Norte
Oficial de náutica,mês,AP,2128.1654,2128.1654,202207,MDO,Norte
Oficial de náutica,mês,BA,2128.1654,2128.1654,202207,MDO,Nordestes
Oficial de náutica,mês,CE,2128.1654,2128.1654,202207,MDO,Nordestes
Oficial de náutica,mês,DF,2128.1654,2128.1654,202207,MDO,Centro-Oeste
Oficial de náutica,mês,ES,2128.1654,2128.1654,202207,MDO,Sudeste
Oficial de náutica,mês,GO,2128.1654,2128.1654,202207,MDO,Centro-Oeste
Oficial de náutica,mês,MA,2128.1654,2128.1654,202207,MDO,Nordestes
Oficial de náutica,mês,MG,2128.1654,2128.1654,202207,MDO,Sudeste
Oficial de náutica,mês,MS,2128.1654,2128.1654,202207,MDO,Centro-Oeste
Oficial de náutica,mês,MT,2128.1654,2128.1654,202207,MDO,Centro-Oeste
Oficial de náutica,mês,PA,2128.1654,2128.1654,202207,MDO,Norte
Oficial de náutica,mês,PB,2128.1654,2128.1654,202207,MDO,Nordestes
Oficial de náutica,mês,PE,2128.1654,2128.1654,202207,MDO,Nordestes
Oficial de náutica,mês,PI,2128.1654,2128.1654,202207,MDO,Nordestes
Oficial de náutica,mês,PR,2128.1654,2128.1654,202207,MDO,Sul
Oficial de náutica,mês,RJ,2128.1654,2128.1654,202207,MDO,Sudeste
Oficial de náutica,mês,RN,2128.1654,2128.1654,202207,MDO,Nordestes
Oficial de náutica,mês,RO,2128.1654,2128.1654,202207,MDO,Norte
Oficial de náutica,mês,RR,2128.1654,2128.1654,202207,MDO,Norte
Oficial de náutica,mês,RS,2128.1654,2128.1654,202207,MDO,Sul
Oficial de náutica,mês,SC,2128.1654,2128.1654,202207,MDO,Sul
Oficial de náutica,mês,SE,2128.1654,2128.1654,202207,MDO,Nordestes
Oficial de náutica,mês,SP,2128.1654,2128.1654,202207,MDO,Sudeste
Oficial de náutica,mês,TO,2128.1654,2128.1654,202207,MDO,Norte
Eletricista - mensalista,mês,MT,2073.7054,2073.7054,202207,MDO,Centro-Oeste
Encarregado geral,mês,PB,5283.5111,5283.5111,202207,MDO,Nordestes
Eletricista,h,MT,9.4272,9.4272,202207,MDO,Centro-Oeste
Eletricista com periculosidade,h,MT,9.4272,9.4272,202207,MDO,Centro-Oeste
Maquinista,h,PE,11.3357,11.3357,202207,MDO,Nordestes
Bombeiro hidráulico,h,PA,11.0319,11.0319,202207,MDO,Norte
Bombeiro hidráulico com periculosidade,h,PA,11.0319,11.0319,202207,MDO,Norte
Bombeiro hidráulico,h,AC,11.0373,11.0373,202207,MDO,Norte
Bombeiro hidráulico,h,AP,11.0373,11.0373,202207,MDO,Norte
Bombeiro hidráulico,h,RR,11.0373,11.0373,202207,MDO,Norte
Bombeiro hidráulico,h,TO,11.0373,11.0373,202207,MDO,Norte
Bombeiro hidráulico com periculosidade,h,AC,11.0373,11.0373,202207,MDO,Norte
Bombeiro hidráulico com periculosidade,h,AP,11.0373,11.0373,202207,MDO,Norte
Bombeiro hidráulico com periculosidade,h,RR,11.0373,11.0373,202207,MDO,Norte
Bombeiro hidráulico com periculosidade,h,TO,11.0373,11.0373,202207,MDO,Norte
Encarregado administrativo,mês,PR,4191.1943,4191.1943,202207,MDO,Sul
Encarregado administrativo,mês,RS,4191.1943,4191.1943,202207,MDO,Sul
Encarregado administrativo,mês,SC,4191.1943,4191.1943,202207,MDO,Sul
Bombeiro hidráulico,h,RO,11.0422,11.0422,202207,MDO,Norte
Bombeiro hidráulico com periculosidade,h,RO,11.0422,11.0422,202207,MDO,Norte
Chefe do setor administrativo,mês,SC,4192.295,4192.295,202207,MDO,Sul
Chefe do setor administrativo,mês,RS,4192.6335,4192.6335,202207,MDO,Sul
Chefe do setor administrativo,mês,PR,4193.6778,4193.6778,202207,MDO,Sul
Bombeiro hidráulico,h,AM,11.0486,11.0486,202207,MDO,Norte
Bombeiro hidráulico com periculosidade,h,AM,11.0486,11.0486,202207,MDO,Norte
Encarregado geral,mês,AL,5251.1891,5251.1891,202207,MDO,Nordestes
Comandante de longo curso,mês,AC,11912.3912,11912.3912,202207,MDO,Norte
Comandante de longo curso,mês,AL,11912.3912,11912.3912,202207,MDO,Nordestes
Comandante de longo curso,mês,AM,11912.3912,11912.3912,202207,MDO,Norte
Comandante de longo curso,mês,AP,11912.3912,11912.3912,202207,MDO,Norte
Comandante de longo curso,mês,BA,11912.3912,11912.3912,202207,MDO,Nordestes
Comandante de longo curso,mês,CE,11912.3912,11912.3912,202207,MDO,Nordestes
Comandante de longo curso,mês,DF,11912.3912,11912.3912,202207,MDO,Centro-Oeste
Comandante de longo curso,mês,ES,11912.3912,11912.3912,202207,MDO,Sudeste
Comandante de longo curso,mês,GO,11912.3912,11912.3912,202207,MDO,Centro-Oeste
